index,N,P,K,temperature,humidity,ph,rainfall,label
1122,30.0,17.0,31.0,31.20478173,54.49960506,6.804437106,94.62954663,mango
1123,28.0,37.0,28.0,32.13409675,50.52559148,6.097869767,98.63333684,mango
1124,38.0,15.0,30.0,28.91862016,48.13974548,5.075504537,97.01331604,mango
1125,12.0,37.0,30.0,31.09779147,47.41196659,4.546466109,90.28624348,mango
1126,38.0,19.0,31.0,34.73823882,49.08864345,5.855119268,90.65022183,mango
1127,8.0,33.0,29.0,29.98080499,49.48613279,6.442393461,91.82271568,mango
1128,15.0,27.0,28.0,33.80398664,46.12866113,4.507523551,90.82549241,mango
1129,34.0,16.0,25.0,30.07202564,50.96040505,6.10729559,92.09609766,mango
1130,11.0,36.0,31.0,27.92063282,51.77965917,6.47544932,100.2585673,mango
1131,33.0,29.0,34.0,31.40948821,49.21729127,6.832979509,92.99739415,mango
1132,12.0,31.0,26.0,35.7877738,51.94190321,5.395275719,100.2160615,mango
1133,12.0,34.0,28.0,33.36140093,45.02236377,6.13526938,98.81596545,mango
1134,5.0,16.0,31.0,35.96054636,48.69677802,4.555688532,98.00644238,mango
1135,1.0,30.0,29.0,28.33333307,51.39586505,6.434197756,91.67241761,mango
1136,16.0,35.0,31.0,32.27652024,50.19368841,5.316875978,95.99487068,mango
1137,35.0,18.0,26.0,31.99490489,50.84881347,5.279388967,97.38741498,mango
1138,4.0,40.0,26.0,27.58258929,48.56916221,6.720041791,95.8445641,mango
1139,9.0,29.0,34.0,29.38471637,45.88744691,5.72742254,100.8124659,mango
1140,2.0,38.0,33.0,32.38697531,53.2328243,4.691396195,90.21633216,mango
1141,26.0,32.0,32.0,30.91471455,49.92963856,6.810186079,90.14047759,mango
1142,34.0,38.0,31.0,35.37775595,45.58110023,6.454045329,97.41586402,mango
1143,5.0,32.0,33.0,32.32362177,52.5896771,5.842763773,93.36718816,mango
1144,31.0,29.0,26.0,28.22373428,47.40519056,5.024124684,97.76832322,mango
1145,34.0,34.0,35.0,27.27433181,47.16808054,6.422710539,95.257992,mango
1146,36.0,19.0,32.0,27.10710832,50.70880979,4.94295037,92.37238878,mango
1147,7.0,17.0,26.0,34.89226666,48.75613373,6.414526606,91.63074547,mango
1148,38.0,15.0,27.0,33.7462686,48.50387598,6.777788126,92.26439205,mango
1149,5.0,19.0,25.0,27.3511056,54.43945147,6.441328044,96.27792547,mango
1150,37.0,36.0,26.0,32.89300162,52.61323969,4.650536197,94.49161372,mango
1151,21.0,31.0,32.0,35.38598705,51.42664176,5.254532213,90.29643888,mango
1152,37.0,36.0,27.0,27.5529736,47.90859131,5.910634533,90.40332704,mango
1153,23.0,23.0,30.0,32.82141065,47.45553843,4.755273631,90.89173106,mango
1154,36.0,26.0,26.0,30.17294105,51.0845903,6.814630246,95.23444287,mango
1155,24.0,33.0,35.0,29.26382931,54.82257868,5.342866119,100.7586226,mango
1156,26.0,18.0,30.0,32.06097197,51.08494181,6.336234624,96.59816497,mango
1157,22.0,17.0,26.0,28.69818144,47.71875722,4.754435025,99.642454,mango
1158,11.0,34.0,32.0,29.14305008,49.40983294,6.831706773,97.55155537,mango
1159,29.0,35.0,28.0,28.3471611,53.53903102,6.967417766,90.40260445,mango
1160,22.0,28.0,26.0,27.67256197,45.41692012,4.947683034,92.84991507,mango
1161,23.0,24.0,32.0,28.1218093,46.16888595,5.630619901,93.30247448,mango
1162,1.0,35.0,34.0,30.79375683,46.69536813,6.27339822,92.21318555,mango
1163,2.0,24.0,34.0,28.89409382,54.80750249,6.472774648,94.76322976,mango
1164,39.0,37.0,25.0,33.33024826,45.61143594,6.953246506,98.28583013,mango
1165,15.0,36.0,27.0,27.78912455,53.96886679,5.643710216,91.01152997,mango
1166,3.0,18.0,31.0,31.65333432,48.20662669,6.392313973,91.09745581,mango
1167,8.0,38.0,32.0,29.75150773,46.73723302,4.981816523,91.405983,mango
1168,33.0,31.0,34.0,31.32995611,50.22287593,5.421265283,89.78216168,mango
1169,14.0,29.0,32.0,35.63627319,48.97047762,6.942520105,97.51952041,mango
1170,18.0,20.0,26.0,31.66524687,51.98594645,5.435840509,89.98024312,mango
1171,9.0,21.0,32.0,32.26935342,53.56092806,5.870116071,95.94035356,mango
1172,20.0,30.0,27.0,27.81005614,51.59445462,4.74910393,95.89898581,mango
1173,9.0,38.0,25.0,34.58561471,50.34035336,5.497946899,100.3060719,mango
1174,26.0,24.0,34.0,31.27180992,52.23810152,6.811291098,89.74409017,mango
1175,31.0,36.0,29.0,33.93679864,52.72170281,6.460542749,97.4611918,mango
1176,14.0,18.0,35.0,31.09154239,47.02058367,4.791146778,91.46664318,mango
1177,40.0,16.0,35.0,31.89356292,49.02450149,6.4841522,89.59371481,mango
1178,28.0,27.0,34.0,32.45465292,50.69693751,6.526654345,95.04871605,mango
1179,0.0,17.0,30.0,35.47478322,47.97230503,6.279133738,97.79072474,mango
1180,1.0,29.0,29.0,27.32961444,49.30347234,6.052026047,93.53197359,mango
1181,2.0,36.0,31.0,30.90225239,49.95955487,5.73171945,91.77522598,mango
1182,12.0,27.0,26.0,29.09382275,45.5661059,5.32307197,96.23520043,mango
1183,7.0,28.0,35.0,30.02086169,46.78393776,4.66910839,96.63721027,mango
1184,0.0,36.0,26.0,34.13072188,51.25786185,5.101206389,96.38808001,mango
1185,26.0,35.0,31.0,33.44619894,53.05980465,5.339556562,98.05089394,mango
1186,27.0,21.0,30.0,35.3915464,52.48823147,5.061081874,91.22881052,mango
1187,22.0,38.0,31.0,31.53356352,53.06009323,5.821106036,98.57025046,mango
1188,22.0,18.0,31.0,30.7645515,47.93791463,5.956027059,90.38503469,mango
1189,28.0,23.0,28.0,30.01821337,50.0983181,5.676032581,96.08745082,mango
1190,7.0,31.0,27.0,31.32863689,47.59319575,6.524114355,94.67344737,mango
1191,29.0,34.0,26.0,33.88004781,54.39416048,6.273953676,89.29147581,mango
1192,8.0,37.0,33.0,28.07802689,54.9640534,6.128167757,97.45373619,mango
1193,39.0,16.0,27.0,35.53845018,52.94641947,4.934964765,91.54560427,mango
1194,40.0,24.0,25.0,28.70595247,50.44030129,5.445008416,95.8946444,mango
1195,19.0,38.0,26.0,31.48451729,48.77926304,4.525722333,93.17221967,mango
1196,21.0,21.0,30.0,27.69819273,51.41593238,5.403908328,100.7720705,mango
1197,22.0,18.0,33.0,30.41235793,52.48100602,6.621623545,93.92375879,mango
1198,31.0,20.0,30.0,32.17752026,54.01352682,6.207495815,91.88766069,mango
1199,18.0,26.0,31.0,32.6112614,47.74916499,5.418475257,91.10190759,mango
1200,24.0,130.0,195.0,29.99677232,81.54156612,6.112305667,67.12534492,grapes
1201,13.0,144.0,204.0,30.7280404,82.42614055,6.092241627,68.38135469,grapes
1202,22.0,123.0,205.0,32.44577836,83.88504863,5.896343436,68.73932528,grapes
1203,36.0,125.0,196.0,37.46566825,80.65968681,6.15526103,66.83872293,grapes
1204,24.0,131.0,196.0,22.03296178,83.74372787,5.732453638,65.34440794,grapes
1205,2.0,123.0,198.0,39.64851881,82.21079946,6.253034534,70.39906054,grapes
1206,35.0,140.0,197.0,16.77557314,82.75241875,6.106190557,66.76285469,grapes
1207,11.0,122.0,195.0,12.14190714,83.56812483,5.647202395,69.63122027,grapes
1208,6.0,123.0,203.0,12.7567962,81.62497448,6.130310493,66.77844567,grapes
1209,17.0,134.0,204.0,39.04071989,80.18393287,6.499604931,73.88467027,grapes
1210,25.0,130.0,197.0,39.70772192,82.68593454,5.554831977,74.91506217,grapes
1211,27.0,145.0,205.0,9.467960445,82.29335466,5.800242694,66.02765219,grapes
1212,9.0,122.0,201.0,29.58748357,80.91934392,5.570290539,68.06417307,grapes
1213,16.0,139.0,203.0,17.82803682,80.96093443,6.27564088,65.84748763,grapes
1214,32.0,141.0,204.0,8.825674745,82.89753705,5.536645599,67.235765,grapes
1215,22.0,138.0,195.0,27.83487131,83.51444973,6.208196881,73.02882766,grapes
1216,31.0,144.0,202.0,11.02105378,80.55557235,5.870600622,68.23963161,grapes
1217,3.0,136.0,205.0,17.5862944,80.84806564,6.334771461,71.4065452,grapes
1218,28.0,122.0,197.0,19.89363946,82.73366439,5.856575335,69.66256816,grapes
1219,4.0,136.0,204.0,29.93707596,81.77713468,5.898944282,65.52279323,grapes
1220,39.0,145.0,201.0,36.73126647,80.58931938,5.775600435,72.24230804,grapes
1221,38.0,132.0,197.0,20.42094753,81.54185044,5.931101816,66.93065667,grapes
1222,36.0,133.0,198.0,25.51939719,83.98351748,6.2286454,69.17281221,grapes
1223,25.0,121.0,201.0,30.50734778,82.71775569,5.594240603,70.08200379,grapes
1224,15.0,125.0,199.0,18.4269936,80.55625868,5.569230319,69.75734306,grapes
1225,24.0,140.0,205.0,12.087022,83.59398734,5.93202852,68.66813363,grapes
1226,13.0,132.0,203.0,23.60115364,82.48336987,6.423216506,73.23901752,grapes
1227,5.0,126.0,197.0,12.80000387,81.20876367,6.417500829,67.10439401,grapes
1228,30.0,120.0,200.0,38.06099482,82.24729637,6.234904253,65.70148216,grapes
1229,23.0,142.0,197.0,39.06555518,82.03812973,6.000573725,69.30772897,grapes
1230,26.0,135.0,203.0,33.78372897,81.16314317,5.685102769,74.53557341,grapes
1231,7.0,126.0,203.0,16.76201707,82.00335557,5.662140095,73.28712806,grapes
1232,32.0,139.0,198.0,35.89307536,82.66850729,6.358186848,66.53946559,grapes
1233,9.0,141.0,202.0,21.01245395,81.17931863,6.119495295,66.38448261,grapes
1234,20.0,142.0,196.0,10.89875873,80.01639435,6.207600783,68.69420397,grapes
1235,32.0,129.0,201.0,16.36251869,83.00471609,6.48754639,71.55665483,grapes
1236,3.0,134.0,199.0,20.28370163,81.32235739,5.81717753,71.06611222,grapes
1237,38.0,138.0,204.0,25.11108456,83.25447587,6.325480034,73.01026829,grapes
1238,14.0,131.0,198.0,33.4641162,83.86742974,5.562790949,67.92204319,grapes
1239,20.0,122.0,204.0,11.7976469,80.86325389,6.487369687,65.06962486,grapes
1240,40.0,126.0,201.0,11.36300891,80.03100049,6.116982944,71.18289431,grapes
1241,36.0,128.0,204.0,25.23542319,80.68700527,5.695792761,67.03840888,grapes
1242,11.0,132.0,197.0,15.99050693,81.23966573,5.734317007,74.40198861,grapes
1243,0.0,137.0,195.0,22.4359017,80.18612085,6.329499832,65.3973168,grapes
1244,19.0,123.0,200.0,34.76086052,81.03544763,6.167013532,65.70430027,grapes
1245,31.0,136.0,197.0,31.11047251,83.34010951,5.653776058,71.43001582,grapes
1246,4.0,134.0,200.0,28.57828803,80.95628959,5.840256272,73.34232097,grapes
1247,39.0,139.0,201.0,41.18664903,81.01783402,5.539980812,68.68895899,grapes
1248,8.0,127.0,196.0,27.02766138,83.17093908,5.833302165,70.95666003,grapes
1249,39.0,138.0,203.0,21.19339319,82.33098331,6.399433771,74.62834921,grapes
1250,32.0,120.0,204.0,10.38004759,83.44518113,6.138958698,67.3917379,grapes
1251,12.0,142.0,203.0,31.3115978,82.56407013,5.972850838,65.01095312,grapes
1252,8.0,133.0,195.0,20.46657776,80.97598029,6.456079585,71.29813872,grapes
1253,8.0,139.0,199.0,29.36947679,81.53996362,6.336426667,66.13442813,grapes
1254,21.0,134.0,202.0,10.72302459,80.02130636,6.425419926,65.2982112,grapes
1255,40.0,140.0,195.0,14.97846952,80.49979873,6.294395676,71.63437433,grapes
1256,39.0,127.0,202.0,15.3246651,81.67215994,6.477768039,71.60102999,grapes
1257,19.0,120.0,195.0,18.73932187,81.12109244,5.931538447,73.55807954,grapes
1258,21.0,139.0,201.0,19.3642553,83.36094029,5.980598579,67.15094741,grapes
1259,17.0,136.0,195.0,41.20733624,81.61051026,6.389783283,65.90227462,grapes
1260,33.0,139.0,203.0,33.34214482,82.51034633,5.693287415,70.68098614,grapes
1261,22.0,133.0,201.0,23.81995682,80.12211649,6.00299607,67.2739864,grapes
1262,32.0,130.0,196.0,40.66012294,81.24995984,6.372959542,74.03030056,grapes
1263,37.0,135.0,205.0,11.82768186,80.2827185,5.510924849,74.10225057,grapes
1264,15.0,140.0,195.0,13.28504331,83.54193816,5.69945282,65.80006004,grapes
1265,39.0,132.0,196.0,35.83089092,83.32560104,5.778594403,73.67984885,grapes
1266,40.0,121.0,199.0,26.18159716,81.03886263,6.315586313,66.05911698,grapes
1267,40.0,132.0,202.0,24.57558351,80.70695797,5.971813006,69.706113,grapes
1268,29.0,142.0,203.0,29.67229086,83.71498986,5.891195653,66.48490371,grapes
1269,32.0,121.0,199.0,39.37102553,81.25353895,6.129812716,74.08101744,grapes
1270,6.0,140.0,205.0,17.66558428,82.92903419,6.313085601,69.8671263,grapes
1271,8.0,120.0,196.0,24.06679352,82.66396666,6.053662544,69.81855775,grapes
1272,34.0,133.0,202.0,15.31413469,80.09711412,5.804799142,74.82144653,grapes
1273,35.0,135.0,199.0,21.77466746,80.54942557,6.400719746,69.39630398,grapes
1274,16.0,145.0,199.0,26.91624843,80.76838926,5.953966361,69.30927185,grapes
1275,8.0,136.0,201.0,41.65602996,82.22118237,5.609255992,74.19664838,grapes
1276,25.0,129.0,195.0,17.98667801,81.17712085,5.777271492,72.37127689,grapes
1277,16.0,130.0,201.0,29.12033769,82.79092939,5.682395429,68.8503047,grapes
1278,39.0,129.0,203.0,34.38922481,83.18392806,5.863996687,71.03001556,grapes
1279,38.0,135.0,203.0,41.36106301,82.79782954,6.444373116,69.92107482,grapes
1280,33.0,120.0,205.0,35.12158265,82.26890793,5.550832178,69.71518491,grapes
1281,35.0,125.0,204.0,19.6491772,80.15215777,6.107741788,73.69529586,grapes
1282,1.0,132.0,200.0,16.27852801,82.94270065,5.620745638,66.57462809,grapes
1283,39.0,140.0,203.0,21.11903604,80.63399198,6.349875906,69.27779761,grapes
1284,28.0,145.0,202.0,19.2077707,82.9042841,6.484323189,66.83113717,grapes
1285,6.0,128.0,200.0,25.96308415,82.57813624,5.838748311,70.31782647,grapes
1286,6.0,139.0,199.0,25.67385024,81.6212135,6.29099842,74.10919422,grapes
1287,29.0,122.0,196.0,41.94865736,81.15595212,5.638328481,73.06862952,grapes
1288,37.0,144.0,197.0,11.18994268,80.8084305,6.415555956,66.34234944,grapes
1289,38.0,120.0,197.0,17.5438296,82.94703302,6.323722572,73.77063744,grapes
1290,38.0,141.0,198.0,13.05809741,80.28297993,5.757009965,70.75633584,grapes
1291,14.0,121.0,203.0,9.724457611,83.74765639,6.158689406,74.46411148,grapes
1292,6.0,125.0,204.0,27.92004934,82.93262435,5.733539807,69.92092839,grapes
1293,32.0,138.0,197.0,9.535585543,80.73112694,5.908724337,69.44115171,grapes
1294,11.0,124.0,204.0,13.42988625,80.06633966,6.361141107,71.40043037,grapes
1295,23.0,138.0,200.0,9.851242629,80.22631717,5.96537863,68.42802444,grapes
1296,40.0,143.0,201.0,24.97256132,82.72828653,6.476757723,66.70016285,grapes
1297,6.0,142.0,202.0,27.23708304,82.94573346,6.224542938,70.42508897,grapes
1298,37.0,124.0,195.0,18.70679077,83.4795292,6.209928251,66.5964488,grapes
1299,35.0,134.0,204.0,9.949929082,82.55138983,5.841138354,66.00817551,grapes
1300,119.0,25.0,51.0,26.47330219,80.92254421,6.283818329,53.65742581,watermelon
1301,119.0,19.0,55.0,25.18780042,83.44621709,6.818261383,46.87420883,watermelon
1302,105.0,30.0,50.0,25.29954705,81.77527562,6.37620108,57.04147057,watermelon
1303,114.0,8.0,50.0,24.74631269,88.30866319,6.581587932,57.95826144,watermelon
1304,93.0,22.0,52.0,26.58740671,81.32563243,6.932739726,41.87540028,watermelon
1305,80.0,26.0,55.0,24.53442564,88.989272,6.140099215,49.11618732,watermelon
1306,85.0,27.0,45.0,26.0713757,88.7285657,6.467095849,57.79652846,watermelon
1307,85.0,22.0,53.0,25.96534238,89.77076659,6.849471704,59.46338556,watermelon
1308,82.0,22.0,45.0,26.22338015,85.34866045,6.512196212,54.60159289,watermelon
1309,118.0,13.0,54.0,24.41311871,89.81574032,6.039584629,44.07843475,watermelon
1310,83.0,25.0,53.0,26.49195283,80.04678201,6.057697106,57.72799157,watermelon
1311,86.0,15.0,47.0,24.04355803,84.18406764,6.423898762,53.78929956,watermelon
1312,101.0,10.0,47.0,25.5421695,83.31883376,6.936997681,57.57343233,watermelon
1313,119.0,9.0,50.0,26.74550678,83.9195902,6.251286661,40.794305,watermelon
1314,104.0,17.0,46.0,25.7131428,80.22972777,6.190015912,43.08961827,watermelon
1315,95.0,12.0,51.0,25.76484262,84.1726996,6.681606702,44.22066914,watermelon
1316,102.0,14.0,52.0,26.79489868,89.64815231,6.51075991,57.74091817,watermelon
1317,109.0,21.0,55.0,24.9004602,89.73524177,6.770278088,57.44942094,watermelon
1318,81.0,18.0,50.0,26.80750629,88.22874955,6.429788073,58.79889057,watermelon
1319,103.0,17.0,51.0,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
1320,105.0,14.0,50.0,26.2148837,87.6883982,6.419052193,59.65590798,watermelon
1321,97.0,8.0,52.0,24.9103226,86.97190046,6.237861736,49.48575692,watermelon
1322,120.0,19.0,49.0,25.79448878,84.26830701,6.762471629,56.45229202,watermelon
1323,95.0,16.0,55.0,25.26931156,87.55055105,6.612847999,40.12650421,watermelon
1324,83.0,29.0,52.0,25.76402693,87.5931128,6.704688865,46.05122728,watermelon
1325,83.0,9.0,45.0,25.85483596,89.13163965,6.049609892,46.85176955,watermelon
1326,91.0,21.0,50.0,24.33528185,81.44030363,6.762030215,48.32113628,watermelon
1327,116.0,5.0,54.0,25.37601283,80.99313508,6.65398725,57.23028471,watermelon
1328,112.0,28.0,54.0,24.86094646,85.05318563,6.738030547,55.29563514,watermelon
1329,88.0,29.0,51.0,24.71885473,88.94568335,6.095689937,48.45978627,watermelon
1330,118.0,15.0,45.0,24.21495706,84.20576992,6.538006356,48.01138482,watermelon
1331,92.0,21.0,48.0,25.81692236,82.043255,6.377427122,54.82963379,watermelon
1332,106.0,14.0,45.0,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
1333,99.0,5.0,47.0,24.13078816,84.84494575,6.649086972,51.19470197,watermelon
1334,98.0,8.0,51.0,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
1335,108.0,22.0,46.0,26.17668721,86.7295205,6.121168559,53.33484977,watermelon
1336,119.0,7.0,55.0,26.03867719,84.6378378,6.031424482,44.3993381,watermelon
1337,117.0,27.0,48.0,26.53259325,82.39053979,6.835268184,54.30660782,watermelon
1338,109.0,10.0,53.0,26.81938687,87.8274604,6.551750306,46.06193778,watermelon
1339,80.0,16.0,46.0,25.50405534,81.40297428,6.940236218,48.47833278,watermelon
1340,100.0,18.0,52.0,26.20234499,80.38266489,6.87606733,56.47941847,watermelon
1341,91.0,7.0,53.0,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
1342,86.0,6.0,53.0,25.92030221,83.47202566,6.921847888,42.10681516,watermelon
1343,107.0,5.0,52.0,26.6634609,89.98405233,6.881425746,57.40847165,watermelon
1344,103.0,16.0,49.0,24.06731461,81.64075303,6.915717008,51.75212401,watermelon
1345,101.0,20.0,48.0,24.6774157,82.75411437,6.206247494,57.05709413,watermelon
1346,85.0,25.0,47.0,26.11440416,87.64081095,6.29542477,58.48160844,watermelon
1347,84.0,7.0,51.0,26.81530456,87.65694462,6.399669044,55.74073582,watermelon
1348,102.0,28.0,54.0,25.15623099,80.27525115,6.862157042,55.49541453,watermelon
1349,98.0,25.0,52.0,25.2801372,83.15393658,6.224066378,49.29456609,watermelon
1350,97.0,25.0,50.0,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
1351,90.0,16.0,45.0,24.92093261,80.61750795,6.291540278,50.55710813,watermelon
1352,95.0,12.0,46.0,26.21667586,81.01009354,6.32281728,54.65423596,watermelon
1353,82.0,23.0,49.0,26.81383586,87.21986949,6.873283991,51.70497792,watermelon
1354,82.0,25.0,51.0,24.31334971,87.47409052,6.074209622,48.11248366,watermelon
1355,110.0,28.0,46.0,24.29105004,88.04541346,6.49889585,51.26046418,watermelon
1356,118.0,21.0,51.0,24.42998931,86.33904774,6.678805092,48.58241822,watermelon
1357,120.0,20.0,45.0,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
1358,91.0,7.0,52.0,25.07803672,83.46230461,6.405054243,56.39962921,watermelon
1359,81.0,6.0,55.0,24.88910524,85.87059083,6.110142735,51.70699144,watermelon
1360,101.0,13.0,54.0,25.42900869,82.91481799,6.828982708,56.34144589,watermelon
1361,101.0,17.0,55.0,24.37118217,87.1269128,6.451499764,44.63907691,watermelon
1362,111.0,6.0,53.0,26.4930645,88.59143088,6.313512999,46.06382209,watermelon
1363,107.0,10.0,49.0,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
1364,115.0,11.0,46.0,24.41592661,89.39655519,6.623167177,40.32161859,watermelon
1365,84.0,25.0,52.0,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
1366,120.0,7.0,47.0,24.24782473,83.03687902,6.653867608,54.7657624,watermelon
1367,91.0,12.0,46.0,24.64458469,85.49938185,6.343942518,48.31219031,watermelon
1368,89.0,22.0,52.0,24.89681131,86.10782926,6.217300786,53.14626213,watermelon
1369,113.0,19.0,46.0,25.41864024,81.12122989,6.286387658,49.52320689,watermelon
1370,97.0,22.0,50.0,26.26028739,86.14585891,6.7698938,58.97878791,watermelon
1371,117.0,30.0,50.0,24.90123934,87.20772913,6.744966312,46.59207341,watermelon
1372,90.0,14.0,52.0,24.84740848,89.20454622,6.391858432,59.67927244,watermelon
1373,104.0,23.0,47.0,26.98212846,86.70068316,6.770434148,42.91292205,watermelon
1374,81.0,16.0,45.0,26.90435747,86.25426228,6.727468157,59.75980023,watermelon
1375,88.0,5.0,47.0,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
1376,92.0,7.0,45.0,26.70607759,81.14149505,6.944640222,51.51033554,watermelon
1377,81.0,18.0,50.0,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
1378,111.0,5.0,55.0,26.283443,84.42478917,6.520663422,50.78669728,watermelon
1379,108.0,23.0,51.0,26.84366082,83.85039964,6.106500787,40.228644,watermelon
1380,113.0,30.0,50.0,26.03967219,83.9862443,6.277484043,43.87712348,watermelon
